 February 2019,4,Good hotel,"Hotel location is good,it is down town. Rooms are wide clean and comfort ,restaurant Brasserie is super nice marrocan and international food,really tasty.Wifi is good,Tv channels are not nice ,staff are friendly"
 December 2018,4,I expected a bit more,"I choose this place because of the location, and because they belong to the familiar hotel chain – so I could anticipate the level of service. It started very well, they have sent me message few days before my arrival asking about my needs – which was promising. But after I sent them my requests – I had to wait almost 24 hours for a respond. They promised to fulfil all my request, but when I came to the hotel – just half of it was done. During the day I have ordered more water – it has never arrived. Infrastructurally they are good, some refreshment is needed, but everything was clean. Location was extremely good – everything was in walking distance. Breakfast was good too – in line with chain standards, with some local products. To conclude, they have a great potential, but…"
 December 2018,5,Good hotel,"Good value. Nice and friendly staff,excellent décor. Thank you for a wonderful stay at the hotel .I was upgraded.the decor was top of the Line,the staffs were ever smiling and the rooms were clean. The location IS the best you can think of.it IS a great value for money."
 November 2018,5,Second Stay in 2 years at Le Diwan and still excellent,"Since I had such a good meal at the hotel in 2017, I decided to stay again this year. I found the hotel. Although it is not near any place walking, it is worth it for their great restaurant. Service by the staff is still very helpful"
 December 2018,4,ENJOYED STAYING HERE,"Nice staff,clean room,very comfortable bed.Especially liked the plush terry robe after showering!Also ate several meals in the restaurant which were excellent.Delicious Harira(a typical Moroccan soup.)"
 December 2018,5,Good,"The location of this hotel is great withing walking distance ti many sights and restaurants. Nice staff ,good service,confort sleep. The breakfast was good with a lot of choices. Thank you very much .i will turn back again. Hihly recimmended."
 December 2018,2,Mediocre,"Where to start? The good: -room was clean - everything was stocked - nice little Juliet balcony - quite pretty The bad: - dingy towels and robes, not white and overly worn out. Gross. - other than the old hairdryer there is ONE outlet in my room. Substandard. There’s not even one by the bed! Only one room key, key maker broken (so when you leave the AC is off and you return to a muggy room) - AC is not good, had to leave window open to balcony for air which is noisy - No hotel store so if you forget something you’re out of luck If I was paying less, I’d be more tolerant, but at the price I expect better than this. It’s okay but lackluster."
 December 2018,4,Nice hotel,"This was a clean, updated hotel with very polite staff. I liked the spacious lobby with beautiful stonework. Room was clean and the bidet was a nice tough. It appears every room has their own balcony."
 October 2018,4,Le Diwan,"Very decent hotel, good location as well. If you walk straight from the main entrance in 5 min you will get to the Royal Palace on the left and Art museum on the right. If you turn right after museum and follow the main street in about 15 min you will get to the endless city market. If you will walk from the hotel in opposite direction in about 15-20 min you will get to Hassan Tower."
 December 2018,3,Perfectly adequate - nothing special,"Our room smelled of mildew. One of our party needed to relocate for this reason. Elevators are quite small and do not always stop evenly with the floor. We had problems with the lighting system - there is a card, a button and the switches. You must use all three. This was never explained. I complained at the the desk and no one responded. Bed was very comfortable. But bath/shower required a high step to enter and exit and could be difficult for persons with hip or knee problems."
